flid,uid,time,timestr,buid,x,y,deck,modelid,foid,flid:1,oid,height,width,ocr
30,pmpeis,1657527201,"Jul 11, 2022 11:13:21",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695268032723,11.912173032761,4,1,131,30,50,33.713073730469,123.91674804688,
30,pmpeis,1657527201,"Jul 11, 2022 11:13:21",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695268032723,11.912173032761,4,1,132,30,50,26.070678710938,113.64889526367,
30,pmpeis,1657527201,"Jul 11, 2022 11:13:21",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695268032723,11.912173032761,4,1,133,30,50,25.475494384766,118.21939086914,
30,pmpeis,1657527201,"Jul 11, 2022 11:13:21",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695268032723,11.912173032761,4,1,134,30,50,26.67919921875,114.56512451172,
30,pmpeis,1657527201,"Jul 11, 2022 11:13:21",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695268032723,11.912173032761,4,1,135,30,50,28.747619628906,77.445190429688,
31,pmpeis,1657528438,"Jul 11, 2022 11:33:58",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.69535977225,11.912812739611,5,1,136,31,30,103.47647094727,78.830261230469,
31,pmpeis,1657528438,"Jul 11, 2022 11:33:58",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.69535977225,11.912812739611,5,1,137,31,46,159.77592468262,194.38827514648,
31,pmpeis,1657528438,"Jul 11, 2022 11:33:58",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.69535977225,11.912812739611,5,1,138,31,46,99.999893188477,142.40017700195,
31,pmpeis,1657528438,"Jul 11, 2022 11:33:58",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.69535977225,11.912812739611,5,1,139,31,46,89.666473388672,170.09243774414,
31,pmpeis,1657528438,"Jul 11, 2022 11:33:58",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.69535977225,11.912812739611,5,1,140,31,52,86.530822753906,112.73767089844,
32,pmpeis,1657528480,"Jul 11, 2022 11:34:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695380377776,11.91266220063,5,1,141,32,26,246.78057861328,165.90412902832,
32,pmpeis,1657528480,"Jul 11, 2022 11:34:40",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695380377776,11.91266220063,5,1,142,32,26,228.65682983398,190.21694946289,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,143,33,27,77.607086181641,148.15730285645,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,144,33,27,81.893493652344,136.05545043945,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,145,33,27,125.74700927734,104.40693664551,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,146,33,27,89.767456054688,144.25744628906,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,147,33,27,64.808135986328,154.26188659668,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,148,33,68,158.40411376953,63.574951171875,
33,pmpeis,1657528569,"Jul 11, 2022 11:36:09",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410479741,11.91271148622,5,1,149,33,68,122.37796020508,74.619903564453,
34,pmpeis,1657528591,"Jul 11, 2022 11:36:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410658919,11.912754401565,5,1,150,34,27,94.397613525391,195.59811401367,
34,pmpeis,1657528591,"Jul 11, 2022 11:36:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410658919,11.912754401565,5,1,151,34,27,94.672653198242,145.45858764648,
34,pmpeis,1657528591,"Jul 11, 2022 11:36:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695410658919,11.912754401565,5,1,152,34,27,116.24169921875,145.86529541016,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,153,35,18,116.41567993164,115.77612304688,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,154,35,95,79.695404052734,61.978591918945,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,155,35,95,76.693023681641,61.069000244141,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,156,35,97,62.166229248047,77.491012573242,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,157,35,97,66.842742919922,72.141860961914,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,158,35,97,56.942489624023,74.219268798828,
35,pmpeis,1657529141,"Jul 11, 2022 11:45:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695496664394,11.912824809551,5,1,159,35,97,66.699615478516,74.569946289062,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,160,36,43,129.30032348633,402.36462402344,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,161,36,70,108.72640991211,136.33743286133,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,162,36,70,92.127166748047,128.85046386719,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,163,36,70,109.94375610352,136.84887695312,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,164,36,70,105.31857299805,157.23425292969,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,165,36,71,136.52645874023,392.30010986328,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,166,36,71,132.99215698242,369.31008911133,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,167,36,90,43.216400146484,73.463333129883,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,168,36,90,46.019897460938,69.556976318359,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,169,36,90,33.823669433594,64.058990478516,
36,pmpeis,1657529211,"Jul 11, 2022 11:46:51",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695514402998,11.912902928889,5,1,170,36,90,45.220336914062,87.869216918945,
37,pmpeis,1657529377,"Jul 11, 2022 11:49:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695499352062,11.912933439016,5,1,171,37,72,156.50479125977,266.45901489258,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,172,38,22,100.95840454102,129.50469970703,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,173,38,22,108.90600585938,146.77041625977,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,174,38,22,108.77243041992,143.9963684082,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,175,38,23,130.43759155273,136.34805297852,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,176,38,23,100.46237182617,158.02209472656,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,177,38,23,108.53872680664,127.24807739258,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,178,38,23,99.777038574219,145.86645507812,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,179,38,23,115.02456665039,129.54544067383,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,180,38,23,124.8173828125,154.57650756836,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,181,38,69,40.905944824219,48.838470458984,
38,pmpeis,1657531111,"Jul 11, 2022 12:18:31",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695631226717,11.913190931082,5,1,182,38,69,35.525756835938,51.023406982422,
39,pmpeis,1657531579,"Jul 11, 2022 12:26:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695612054752,11.913187913597,5,1,183,39,74,164.86715698242,122.73022460938,
39,pmpeis,1657531579,"Jul 11, 2022 12:26:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695612054752,11.913187913597,5,1,184,39,74,196.49746704102,143.64520263672,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,185,40,73,114.49517822266,111.64529418945,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,186,40,73,83.403137207031,118.50643920898,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,187,40,73,81.801513671875,105.00244140625,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,188,40,73,86.028656005859,120.64633178711,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,189,40,73,94.130798339844,120.89215087891,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,190,40,73,130.31842041016,84.73193359375,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,191,40,73,142.54183959961,116.51327514648,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,192,40,73,115.95651245117,88.959350585938,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,193,40,73,114.17456054688,120.68127441406,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,194,40,73,127.66345214844,90.477905273438,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,195,40,73,122.90127563477,144.74969482422,
40,pmpeis,1657531777,"Jul 11, 2022 12:29:37",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695703614231,11.913300231099,5,1,196,40,73,101.19714355469,107.28073120117,
41,pmpeis,1657531819,"Jul 11, 2022 12:30:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695724398738,11.913362927735,5,1,197,41,70,77.235778808594,118.3977355957,
41,pmpeis,1657531819,"Jul 11, 2022 12:30:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695724398738,11.913362927735,5,1,198,41,73,114.01696777344,214.00521850586,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,199,42,4,103.46524047852,61.602233886719,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,200,42,4,91.019348144531,57.1435546875,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,201,42,4,101.04486083984,62.796447753906,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,202,42,4,92.197113037109,67.972595214844,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,203,42,4,87.581665039062,58.314971923828,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,204,42,4,94.914276123047,51.772415161133,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,205,42,4,95.432678222656,58.695022583008,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,206,42,4,99.693481445312,63.999786376953,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,207,42,4,76.839233398438,68.371459960938,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,208,42,4,89.750778198242,63.5009765625,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,209,42,4,192.11688232422,56.825744628906,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,210,42,4,101.6808013916,65.36116027832,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,211,42,4,99.531829833984,53.642074584961,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,212,42,4,84.969787597656,57.544494628906,
42,pmpeis,1657531984,"Jul 11, 2022 12:33:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695757546419,11.913346499205,5,1,213,42,97,63.759765625,63.472045898438,
43,pmpeis,1657532172,"Jul 11, 2022 12:36:12",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695762205009,11.913269720972,5,1,214,43,46,186.15618896484,358.68402099609,
43,pmpeis,1657532172,"Jul 11, 2022 12:36:12",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695762205009,11.913269720972,5,1,215,43,83,102.94062805176,56.731323242188,
43,pmpeis,1657532172,"Jul 11, 2022 12:36:12",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695762205009,11.913269720972,5,1,216,43,83,116.12335205078,63.817077636719,
44,pmpeis,1657532359,"Jul 11, 2022 12:39:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695669570616,11.913040727377,5,1,217,44,28,202.88873291016,172.3528137207,
44,pmpeis,1657532359,"Jul 11, 2022 12:39:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695669570616,11.913040727377,5,1,218,44,75,177.92083740234,195.28115844727,
44,pmpeis,1657532359,"Jul 11, 2022 12:39:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695669570616,11.913040727377,5,1,219,44,75,81.58935546875,152.57971191406,
44,pmpeis,1657532359,"Jul 11, 2022 12:39:19",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695669570616,11.913040727377,5,1,220,44,75,195.81002807617,212.45166015625,
45,pmpeis,1657532443,"Jul 11, 2022 12:40:43",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695569410532,11.912840232253,5,1,221,45,92,199.97552490234,155.6499786377,
45,pmpeis,1657532443,"Jul 11, 2022 12:40:43",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695569410532,11.912840232253,5,1,222,45,92,116.62997436523,80.805480957031,
45,pmpeis,1657532443,"Jul 11, 2022 12:40:43",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695569410532,11.912840232253,5,1,223,45,92,119.7756652832,94.680969238281,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,224,46,75,89.642440795898,115.29345703125,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,225,46,91,42.804565429688,69.012817382812,90
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,226,46,91,34.747146606445,68.486602783203,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,227,46,91,42.354095458984,72.313293457031,"go
10"
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,228,46,91,37.754776000977,68.240875244141,10
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,229,46,91,34.385513305664,71.103607177734,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,230,46,93,33.694046020508,96.696166992188,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,231,46,93,33.348190307617,94.64501953125,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,232,46,94,46.069137573242,64.609130859375,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,233,46,94,49.247619628906,55.107513427734,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,234,46,94,42.250564575195,72.327514648438,
46,pmpeis,1657532524,"Jul 11, 2022 12:42:04",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695586253213,11.912855319679,5,1,235,46,94,39.821655273438,62.949737548828,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,236,47,10,138.3431854248,312.37890625,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,237,47,10,158.4469909668,307.24374389648,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,238,47,10,157.47872924805,346.78472900391,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,239,47,10,186.98739624023,318.88720703125,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,240,47,75,123.35327148438,138.83297729492,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,241,47,75,139.95629882812,212.38516235352,
47,pmpeis,1657532608,"Jul 11, 2022 12:43:28",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695720636027,11.913164444268,5,1,242,47,75,96.951477050781,161.82431030273,
48,pmpeis,1657532725,"Jul 11, 2022 12:45:25",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695660253411,11.913335435092,5,1,243,48,76,137.17541503906,75.203186035156,
48,pmpeis,1657532725,"Jul 11, 2022 12:45:25",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695660253411,11.913335435092,5,1,244,48,76,127.57080078125,68.354522705078,
49,pmpeis,1657532801,"Jul 11, 2022 12:46:41",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695682292181,11.913363598287,5,1,245,49,21,209.79531860352,355.69924926758,
50,pmpeis,1657532873,"Jul 11, 2022 12:47:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695611875575,11.913087330759,5,1,246,50,3,151.47161865234,95.874618530273,
50,pmpeis,1657532873,"Jul 11, 2022 12:47:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695611875575,11.913087330759,5,1,247,50,3,135.93264770508,83.328155517578,
50,pmpeis,1657532873,"Jul 11, 2022 12:47:53",vessel_2a2cf77c-91e0-41e2-971b-e80f5570d616_1635154314048,57.695611875575,11.913087330759,5,1,248,50,69,75.926910400391,88.688583374023,A
